degree_id,degree_level,degree_name,degree_type,degree_url,degree_category,degree_data_sci_flag,department_name,department_type,institution_name,institution_carnegie,institution_state,institution_city
1053,masters,Master of Science in Applied Statistics,Applied Statistics,https://business.nmsu.edu/academics/graduate-programs/ms-astat/,Math,FALSE,"Economics, Applied Statistics & International Business Department",Business/Management,New Mexico State University,R2,NM,Las Cruces
1054,masters,Master of Science in Data Science,Data Science,https://www.nyit.edu/degrees/data_science_ms,Data,TRUE,Department of Computer Science,Computer Science,New York Institute of Technology,M1,NY,Old Westbury
1055,masters,Master of Science in Data Science,Data Science,https://cds.nyu.edu/masters-program/,Data,TRUE,NYU Center for Data Science,Data Science,New York University,R1,NY,New York
1056,masters,MBA with Business Analytics,Business Analytics,https://www.stern.nyu.edu/portal-partners/current-students/undergraduate/academics/degree-programs/business-program/computing-and-data-science,Business,FALSE,Business Program,Business/Management,New York University,R1,NY,New York
1058,masters,Master of Science in Applied Statistics,Applied Statistics,https://bulletin.ndsu.edu/programs-study/graduate/statistics/,Math,FALSE,Department of Statistics,Mathematics/Statistics,North Dakota State University,R2,ND,Fargo
1059,doctoral,PhD in Data Science-TIM,Data Science,https://www.ncu.edu/programs-degrees/technology/data-science-phd-tim,Data,TRUE,Technology Program,Other,Northcentral University,NA,CA,San Diego
1060,masters,MBA x Data Science,Data Science,https://damore-mckim.northeastern.edu/programs/data-science-concentration/,Business,TRUE,D'Amore-McKim School of Business,Business/Management,Northeastern University,R1,MA,Boston
1062,certificate,Certificate in Business Informatics,Business Intelligence,https://www.nku.edu/academics/informatics/programs/businessinformatics.html,Business,FALSE,College of Informatics,Information,Northern Kentucky University,M1,KY,Highland Heights
1063,certificate,Advanced Data Science Certificate Program,Data Science,https://sps.northwestern.edu/advanced-graduate-certificate/advanced-data-science/,Data,TRUE,School of Professional Studies,Other,Northwestern University,R1,IL,Evanston
1064,masters,Data Analytics M.B.A.,Data Analytics,https://www.kellogg.northwestern.edu/data-analytics/academics.aspx,Business,FALSE,Kellogg School of Management,Business/Management,Northwestern University,R1,IL,Evanston
1066,masters,Master of Applied Statistics,Applied Statistics,https://gpadmissions.osu.edu/programs/program.aspx?prog=0187,Math,FALSE,Department of Statistics,Mathematics/Statistics,Ohio State University,R1,OH,Columbus
1067,masters,MBA with Business Analytics Concentration,Business Analytics,https://onlinemasters.ohio.edu/college-of-business/masters-business-administration/,Business,FALSE,College of Business,Business/Management,Ohio University,R2,OH,Athens
1068,certificate,Bioinformatics Certification Program,Health Informatics,http://bioinformatics.okstate.edu/,Bio,FALSE,Department of Biochemistry and Molecular Biology,Health Informatics,Oklahoma State University,R1,OK,Stillwater
1069,certificate,Certificate in Biostatistics,Health Informatics,https://ohsu-psu-sph.org/certificate-in-biostatistics/,Bio,FALSE,School of Public Health,Health Informatics,Oregon Health & Science University,SF,OR,Portland
1070,bachelors,BS in Data Science and Technology,Data Science,https://www.ottawa.edu/degreesppc/data-science-and-technology.asp,Data,TRUE,Telfer School of Management,Business/Management,Ottawa University,BDF,KS,Ottawa
1071,bachelors,Data Sciences – Intercollege Undergraduate Major,Data Science,https://www.eecs.psu.edu/students/undergraduate/Data-Sciences.aspx,Data,TRUE,"College of Information Sciences and Technology (IST), College of Engineering, and Eberly College of Science",Interdisciplinary,Pennsylvania State University,R1,PA,University Park
1074,certificate,Graduate Certificate in Applied Statistics,Applied Statistics,https://www.pdx.edu/math/graduate-certificate-in-applied-statistics,Math,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,Portland State University,R2,OR,Portland
1076,masters,MBA Business Analytics Specialization,Business Analytics,https://krannert.purdue.edu/masters/mba-fulltime/academics/option-areas/business-analytics/home.php,Business,FALSE,Krannert School of Management,Business/Management,Purdue University,R1,ID,Lafayette
1077,bachelors,Data Science Major,Data Science,https://www.cs.purdue.edu/undergraduate/curriculum/data-science.html,Data,TRUE,Department of Computer Science,Computer Science,Purdue University,R1,IN,West Lafayette
1078,certificate,Graduate Certificate in Data Science,Data Science,https://www.regis.edu/CCIS/Academics/Degrees-Programs/Certificates/GC-Data-Science.aspx,Data,TRUE,College of Computer & Information Sciences,Computer Science,Regis University,M1,CO,Denver
1080,certificate,Data Science Certificate,Data Science,https://www.rockhurst.edu/helzberg/certificate-programs/analytics-insights,Data,TRUE,Helzberg School of Management,Business/Management,Rockhurst University,M1,MO,Kansas City
1081,masters,MBA with Concentration in Analytics and Information Management,Business Analytics,https://www.business.rutgers.edu/full-time-mba/analytics-information-management,Business,FALSE,Rutgers School of Business,Business/Management,Rutgers University,R2,NJ,New Brunswick
1083,masters,Master of Science in Business Intelligence and Data Analytics,Business Intelligence,https://onlineprograms.smumn.edu/msbida/masters-in-business-intelligence-and-analytics,Business,FALSE,Online,Business/Management,Saint Mary's University of Minnesota,M1,MN,Winona
1084,bachelors,Computer Data Science Major,Data Science,https://www.smumn.edu/academics/undergraduate/mathematics-computer-science-statistics/data-analytics,Data,TRUE,"Department of Mathematics, Computer Science, and Statistics",Mathematics/Statistics,Saint Mary's University of Minnesota,M1,MN,Winona
1085,bachelors,Computer Data Science Major,Data Science,https://www.smcvt.edu/academics/majors-minors-and-curriculum/data-science/,Data,TRUE,Department Mathematics and Statistics,Mathematics/Statistics,Saint Michael’s College,BAS,VT,Colchester
1086,bachelors,BS Computer Science – Data Science,Data Science,https://www.salemu.edu/archives/degrees/bachelors-data-science,Data,TRUE,Department of Computer Science,Computer Science,Salem International University,NA,MA,Salem
1087,masters,Master of Science in Big Data Analytics,Data Analytics,https://big.sdsu.edu/,Data,FALSE,Center for Human Dynamics in the Mobile Age,Other,San Diego State University,R1,CA,San Diego
1088,masters,MBA with Data Sciences and Business Analytics Concentration,Data Science,https://www.scu.edu/business/graduates/academic/concentrations/data-science-and-business-analytics/,Business,TRUE,Leavey School of Business,Business/Management,Santa Clara University,R3,CA,Santa Clara
1089,bachelors,"BS in Data Science, BS in Applied Data Science and Data Science Minor",Data Science,https://www.siena.edu/programs/data-science/,Data,TRUE,School of Science,Other,Siena College,M3,NY,Albany
1090,bachelors,Data Science And Analytics (B.S.),Data Science,https://www.simmons.edu/undergraduate/academics/majors-minors/data-science-and-analytics,Data,TRUE,"Mathematics, Computing, and Statistics",Mathematics/Statistics,Simmons University,R3,MA,Boston
1092,masters,Online Master of Science in Data Science,Data Science,https://requestinfo.datascience.smu.edu/index.html?s=mastersindatasciencesite&l=schools_texas--listings-featured-program,Data,TRUE,Online,Other,Southern Methodist University,R2,TX,Dallas
1093,masters,Master of Business Administration (MBA) - Healthcare Informatics,Health Informatics,https://www.snhu.edu/online-degrees/masters/mba-online,Health,FALSE,School of Business,Business/Management,Southern New Hampshire University,M1,NH,Manchester
1094,masters,M.S. Healthcare Informatics & Information Management,Health Informatics,https://www.swosu.edu/academics/allied-health/health-information-management/programs/graduate/index.aspx,Health,FALSE,Department of Allied Health Sciences,Health Informatics,Southwestern Oklahoma State University,M1,OK,Weatherford
1095,masters,Master of Science in Data Mining and Predictive Analytics,Data Mining,https://www.stjohns.edu/academics/programs/data-science-master-science,Data,FALSE,"Department of Computer Science, Mathematics and Science",Computer Science,St. John's University,NA,NY,New York
1096,masters,"Data Science, Master of Science",Data Science,https://www.stjohns.edu/academics/programs/data-science-master-science,Data,TRUE,"Department of Computer Science, Mathematics and Science",Computer Science,St. John's University,NA,NY,New York
1097,masters,Biomedical Informatics MS Degree,Health Informatics,https://scpd.stanford.edu/public/category/courseCategoryCertificateProfile.do?method=load&certificateId=1240186#searchResults,Bio,FALSE,Center for Professional Developement,Health Informatics,Stanford University,R1,CA,Stanford
1098,masters,Data Science Master’s Program,Data Science,https://www.stevens.edu/schaefer-school-engineering-science/departments/mathematical-sciences/graduate-programs/data-science-masters-program,Data,TRUE,Department of Mathematical Sciences,Mathematics/Statistics,Stevens Institute of Technology,R2,NJ,Hoboken
1105,certificate,Certificate of Advanced Study in Data Science,Data Science,https://ischool.syr.edu/academics/graduate/cas/cas-data-science/,Data,TRUE,School of Information Studies,Information,Syracuse University,R1,NY,Syracuse
1106,masters,Online MBA with Business Analytics Specialization,Business Analytics,https://onlinebusiness.syr.edu/mba/specializations/business-analytics/,Business,FALSE,Syracuse Online Business,Business/Management,Syracuse University,R1,NY,Syracuse
1110,bachelors,"Data Science with Concentration in Computation and Modeling, B.S.",Data Science,https://bulletin.temple.edu/undergraduate/science-technology/computer-information-science/data-science-computation-modeling-bs/,Data,TRUE,Department of Computer & Information Sciences,Computer Science,Temple University,R1,PA,Philadelphia
1112,certificate,Graduate Certificate in Statistics,Applied Statistics,http://online.stat.tamu.edu/degree-plan/applied-statistics/,Math,FALSE,Online,Mathematics/Statistics,Texas A & M University-College Station,R1,TX,College Station
1115,masters,Master of Science in Informatics,Information Systems,https://twu.edu/informatics/graduate-program/,Data,FALSE,Mathematics & Computer Science,Computer Science,Texas Woman's University,R3,TX,Denton
1116,certificate,Health Informatics Certificate,Health Informatics,http://www.css.edu/graduate/masters-doctoral-and-professional-programs/areas-of-study/ms-health-informatics/health-informatics-certificate.html,Health,FALSE,Graduate School,Health Informatics,The College of Saint Scholastica,M1,MS,Duluth
1118,masters,Master of Science in Applied Statistics,Applied Statistics,https://manderson.culverhouse.ua.edu/programs/specialized-masters/applied-statistics/,Math,FALSE,Manderson Graduate School of Business,Business/Management,University of Alabama,R1,AL,Tuscaloosa
1120,masters,Master of Science in Health Informatics,Health Informatics,https://elearning.scranton.edu/mshi/ms-health-informatics,Health,FALSE,Online,Interdisciplinary,University of Scranton,M1,PA,Scranton
1121,masters,Master of Science in Business Analytics,Business Analytics,https://haslam.utk.edu/business-analytics-statistics/msba/academics,Business,FALSE,Haslam College of Business,Business/Management,University of Tennessee,R1,TN,Knoxville
1122,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://www.utc.edu/college-business/academic-programs/graduate-programs/business-analytics/index.php,Business,FALSE,Gary W. Rollins College of Business,Business/Management,University of Tennessee at Chattanooga,R3,TN,Chattanooga
1123,masters,Master of Science in Business Analytics,Business Analytics,https://www.mccombs.utexas.edu/Master-of-Science-in-Business-Analytics,Business,FALSE,McCombs School of Business,Business/Management,University of Texas at Austin,R1,TX,Austin
1124,certificate,Graduate Certificate in Business Intelligence and Data Mining,Business Intelligence,https://jindal.utdallas.edu/information-systems/certificate-programs/#01-sas-ut-dallas-data-mining-and-bi,Business,FALSE,School of Management,Business/Management,University of Texas at Dallas,R1,TX,Richardson
1125,doctoral,Doctor of Philosophy in Biomedical Informatics,Health Informatics,https://sbmi.uth.edu/prospective-students/academics/doctoral.htm,Bio,FALSE,School of Biomedical Informatics,Health Informatics,University of Texas Health Science Center at Houston,SF,TX,Houston
1126,certificate,Graduate Certificate in Data Science,Data Science,https://uwf.edu/hmcse/departments/computer-science/graduate-certificates/data-science/,Data,TRUE,Department of Computer Science,Computer Science,University of West Florida,M1,FL,Pensacola
1127,bachelors,B.S. degree in Data Science and Analytics,Data Science,https://www.tesu.edu/heavin/bs/data-science,Data,TRUE,Heavin School Of Arts And Sciences,Business/Management,Thomas Edison State University,M2,NJ,Trenton
1128,masters,MBA in Data Analytics,Data Analytics,https://www.tesu.edu/business/mba/data-analytics,Business,FALSE,School Of Business And Management,Business/Management,Thomas Edison State University,M2,NJ,Trenton
1129,bachelors,Data Science Major,Data Science,https://engineering.tufts.edu/cs/prospective/undergraduate,Data,TRUE,Department of Computer Science,Computer Science,Tufts University,R1,MA,Medford; Somerville
1130,masters,Master of Science in Biostatistics,Health Informatics,https://sph.tulane.edu/bios/ms,Bio,FALSE,Department of Biostatistics and Data Science,Data Science,Tulane University,R1,LA,New Orleans
1131,certificate,Certificate Program in Data Science,Data Science,https://extension.berkeley.edu/public/category/courseCategoryCertificateProfile.do?method=load&certificateId=28652248&selectedProgramAreaId=15499&selectedProgramStreamId=15608,Data,TRUE,Department of Technology and Information Management,Business/Management,UC Berkeley Extension,R1,CA,Berkeley
1132,masters,Dual Master of Science (MS) in Management Science: Business Analytics and Systems / Master of Business Administration (MBA),Business Analytics,http://mgt.buffalo.edu/degree-programs/abroad/business-analytics-amrita.html,Business,FALSE,School of Management,Business/Management,University at Buffalo,R1,NY,Buffalo
1133,masters,Engineering Science (Data Science) MS,Data Science,http://engineering.buffalo.edu/home/academics/grad/programs/data-sciences.html,Data,TRUE,School of Engineering and Applied Sciences,Engineering (general),University at Buffalo,R1,NY,Buffalo
1134,doctoral,PhD Computational and Data-Enabled Science and Engineering,Data Science,https://www.buffalo.edu/icds/programs-and-degrees/cdse.html,Data,TRUE,Institute for Computational and Data Sciences,Data Science,University at Buffalo,R1,NY,Buffalo
1135,bachelors,"Bachelor of Science, Statistics with Data Science Option",Applied Statistics,https://www.uakron.edu/academics_majors/curr/majors/347004BSStatisticsDataScience.pdf,Math,TRUE,Department of Statistics,Mathematics/Statistics,University of Akron,R2,OH,Akron
1136,masters,MBA with Business Analytics,Business Analytics,https://manderson.culverhouse.ua.edu/programs/specialized-masters/business-analytics/,Business,FALSE,Manderson Graduate School of Business,Business/Management,University of Alabama,R1,AL,Tuscaloosa
1138,masters,M.S. in Management Science – Business Analytics,Business Analytics,https://www.uah.edu/business//grad/degrees/analytics,Business,FALSE,College of Business,Business/Management,University of Alabama in Huntsville,R2,AL,Huntsville
1139,masters,Master of Science in Data Science,Data Science,https://www.albany.edu/graduatebulletin/data_science_ms_degree.php,Data,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,University at Albany,R1,NY,Albany
1140,certificate,Business Intelligence & Analytics (Certificate NDP),Business Intelligence,https://grad.arizona.edu/catalog/programinfo/BIACRTG,Business,FALSE,Management Information Systems Department,Business/Management,University of Arizona,R1,AZ,Tucson
1141,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://walton.uark.edu/graduate-programs/certificates/business-analytics.php,Business,FALSE,Sam M. Walton College of Business,Business/Management,University of Arkansas,R1,AR,Fayetteville
1142,certificate,Graduate Certificate in Data Science,Data Science,https://ualr.edu/informationscience/graduate-certificate-in-data-science/,Data,TRUE,Department of Information Science,Information,University of Arkansas at Little Rock,R2,AR,Little Rock
1144,masters,Master of Business Administration Business Analytics Specialization,Business Analytics,http://www.ubalt.edu/merrick/graduate-programs/mba/mba-program-requirements/dataanalytics.cfm,Business,FALSE,School of Business,Business/Management,University of Baltimore,M1,MD,Baltimore
1146,masters,MBA - Analytics Intelligence Concentration,Business Analytics,https://www.bridgeport.edu/academics/schools-colleges/school-business/business-administration-mba/concentrations#tab1,Business,FALSE,Ernest C. Trefz School of Business,Business/Management,University of Bridgeport,R3,CT,Bridgeport
1147,bachelors,B.S. in Data Science,Data Science,https://www.stat.uci.edu/slider/b-s-in-data-science/,Data,TRUE,School of Information and Computer Science,Computer Science,"University of California, Irvine",R1,CA,Irvine
1148,certificate,Data Science Certificate,Data Science,https://ce.uci.edu/areas/it/data_science/,Data,TRUE,Division of Continuing Education,Other,"University of California, Irvine",R1,CA,Irvine
1150,masters,Hybrid MBA with Business Analytics and Technologies Concentration,Business Analytics,https://gsm.ucdavis.edu/bay-area-mba,Business,FALSE,Graduate School of Management,Business/Management,"University of California, Davis",R1,CA,Davis
1151,certificate,Business Intelligence & Data Warehousing Certificate,Business Intelligence,https://ce.uci.edu/pdfs/brochures/bidw_flyer.pdf,Business,FALSE,Division of Continuing Education,Other,"University of California, Irvine",R1,CA,Irvine
1152,masters,Master of Science in Business Analytics,Business Analytics,https://www.anderson.ucla.edu/degrees/master-of-science-in-business-analytics,Business,FALSE,School of Management,Business/Management,"University of California, Los Angeles",R1,CA,Los Angeles
1154,masters,Master of Advanced Study in Data Science and Engineering,Data Science,Southwestern Oklahoma State University,Data,TRUE,School of Engineering,Engineering (general),"University of California, San Diego",R1,CA,La Jolla
1157,bachelors,B.S. Degree in Data Science,Data Science,https://uca.edu/math/undergraduate-degree-data-science/,Data,TRUE,Department of Mathematics,Mathematics/Statistics,University of Central Arkansas,R3,AR,Conway
1158,masters,M.S. in Statistical Computing Data Mining Track,Data Mining,https://sciences.ucf.edu/statistics/dms/,Math,FALSE,Department of Statistics & Data Science,Data Science,University of Central Florida,R1,FL,Orlando
1159,masters,Full-Time MBA Business Analytics Concentration,Business Analytics,https://www.chicagobooth.edu/programs/full-time/academics/curriculum/business-analytics,Business,FALSE,School of Business,Business/Management,University of Chicago,R1,IL,Chicago
1160,certificate,Certificate in Business Analytics,Business Analytics,https://grahamschool.uchicago.edu/academic-programs/professional-development/data-analytics,Business,FALSE,Graham School of Continuing Liberal and Professional Studies,Other,University of Chicago,R1,IL,Chicago
1161,certificate,Graduate Certificate in Data Science,Data Science,https://business.uc.edu/academics/graduate-certificates/data-science.html,Data,TRUE,College of Business,Business/Management,University of Cincinnati,R1,OH,Cincinnati
1162,doctoral,Doctor of Philosophy in Biomedical Informatics,Health Informatics,http://med.uc.edu/bmigrad/phd/about,Bio,FALSE,College of Medicine,Health Informatics,University of Cincinnati,R1,OH,Cincinnati
1165,certificate,Graduate Applied Statistics Certificate,Applied Statistics,https://clas.ucdenver.edu/mathematical-and-statistical-sciences/graduate-certificate-applied-statistics,Math,FALSE,Department of Mathematical and Statistical Sciences,Mathematics/Statistics,University of Colorado Denver,R1,CO,Denver
1166,masters,Master of Science in Business Analytics and Project Management,Business Analytics,https://msbapm.business.uconn.edu/,Business,FALSE,School of Business,Business/Management,University of Connecticut,R1,CT,Storrs
1167,masters,M.S. in Data Science,Data Science,https://grad.udel.edu/graduate-programs/graduate-program-detail/?entry=95067,Data,TRUE,Department of Mathematical Sciences,Mathematics/Statistics,University of Delaware,R1,DE,Newark
1168,masters,MBA Major in Business Analytics,Business Analytics,https://lerner.udel.edu/programs/mba-programs/mba-majors/business-analytics/,Business,FALSE,Department of Accounting and Management Information Systems,Information,University of Delaware,R1,DE,Newark
1172,bachelors,Major in Statistics and Data Science,Applied Statistics,https://www.evansville.edu/majors/math/datascience.cfm,Math,TRUE,Department of Mathematics,Mathematics/Statistics,University of Evansville,M3,ID,Evansville
1173,masters,Master of Science in Information Systems and Operations Management (Business Intelligence & Analytics specialization),Information Systems,https://warrington.ufl.edu/master-of-science-in-information-systems-and-operations-management/,Business,FALSE,College of Business,Business/Management,University of Florida,R1,FL,Gainesville
1175,masters,MBA with Concentration in Business Analytics,Business Analytics,https://www.terry.uga.edu/mba/fulltime/concentrations/business-analytics.html,Business,FALSE,Terry College of Business,Business/Management,University of Georgia,R1,OH,Athens
1176,bachelors,Bachelor of Science in Data Science,Data Science,https://www.uhd.edu/academics/sciences/mathematics-statistics/Pages/MS-BS-DataScience.aspx,Data,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,University of Houston-Downtown,R1,TX,Houston
1177,masters,Master in Data Analytics,Data Analytics,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Data,FALSE,College of Science and Technology,Other,University of Houston-Downtown,R1,TX,Houston
1178,masters,Master of Science in Bioinformatics and Computational Biology,Other,https://www.uidaho.edu/sci/bcb/degrees/ms,Bio,FALSE,College of Science,Other,University of Idaho,R2,ID,Moscow
1179,certificate,Health Informatics (IBHE-Approved Certificate),Health Informatics,https://catalog.uic.edu/gcat/colleges-schools/applied-health-sciences/him-cert/,Health,FALSE,College of Applied Health Sciences,Health Informatics,University of Illinois at Chicago,R1,IL,Chicago
1181,certificate,Certificate in Data Science,Data Science,https://stat.illinois.edu/academics/undergraduate-program/degree-programs/certificate-data-science,Data,TRUE,Department of Statistics,Mathematics/Statistics,University of Illinois at Urbana-Champaign,R1,IL,Champaign
1182,masters,Master of Accounting Science - Data Analytics in Accountancy,Data Analytics,https://giesbusiness.illinois.edu/accountancy/programs/mas/,Business,FALSE,Department of Accountancy,Business/Management,University of Illinois at Urbana-Champaign,R1,IL,Champaign
1183,masters,Joint Degree: MBA with MS in Business Analytics,Business Analytics,https://tippie.uiowa.edu/future-graduate-students/masters-programs/business-analytics/part-time-msba/mba-ms-business-analytics-joint-degree,Business,FALSE,College of Business,Business/Management,University of Iowa,R1,IA,Iowa City
1184,masters,Full-Time Master of Science in Business Analytics,Business Analytics,https://tippie.uiowa.edu/future-graduate-students/masters-programs/business-analytics/full-time-msba,Business,FALSE,College of Business,Business/Management,University of Iowa,R1,IA,Iowa City
1186,doctoral,Doctor of Philosophy in Biostatistics,Other,https://catalog.ku.edu/medicine/biostatistics/phd/,Bio,FALSE,Department of Biostatistics,Health Informatics,University of Kansas,R1,KS,"Lawrence, Overland Park"
1187,masters,Master of Applied Statistics,Applied Statistics,https://stat.as.uky.edu/mas,Math,FALSE,Department of Statistics,Mathematics/Statistics,University of Kentucky,R1,KY,Lexington
1192,certificate,Certificate in Applied Statistics,Applied Statistics,https://usm.maine.edu/catalogs/2013-14/certificate-applied-statistics,Math,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,University of Maine at Farmington,BDF,ME,Farmington
1194,doctoral,PhD in Information Studies – Concentration in Big Data/Data Science,Data Science,https://www.cs.umd.edu/research-area/data-science,Data,TRUE,Department of Computer Science,Computer Science,University of Maryland-College Park,R1,MD,College Park
1195,certificate,Graduate Certificate of Professional Studies in Data Science,Data Science,https://www.cs.umd.edu/data-science,Data,TRUE,Department of Computer Science,Computer Science,University of Maryland-College Park,R1,MD,College Park
1196,masters,Online MBA – Specialization in Information Systems & Business Analytics,Business Intelligence,https://onlinebusiness.umd.edu/mba/,Business,FALSE,School of Business,Business/Management,University of Maryland-College Park,R1,MD,College Park
1197,certificate,Graduate Certificate in Professional Studies: Data Science,Data Science,https://professionalprograms.umbc.edu/data-science/,Data,TRUE,Office of Professional Development,Interdisciplinary,University of Maryland Baltimore County,R2,MD,Catonsville
1198,masters,Masters in Professional Studies: Data Science,Data Science,https://professionalprograms.umbc.edu/data-science/,Data,TRUE,Office of Professional Development,Interdisciplinary,University of Maryland Baltimore County,R2,MD,Catonsville
1201,masters,Master of Science in Data Analytics,Data Analytics,https://www.umgc.edu/academic-programs/masters-degrees/data-analytics.cfm,Data,FALSE,Data Analytics,Data Science,University of Maryland-University College,NA,MD,Adelphi
1202,masters,Master of Science in Computer Science with Concentration in Data Science,Data Science,https://ds.cs.umass.edu/masters-concentration-data-science,Data,TRUE,Department of Computer Science,Computer Science,University of Massachusetts Amherst,R1,MA,Amherst
1203,certificate,Certificate in Statistical and Computational Data Science,Applied Statistics,https://ds.cs.umass.edu/academics/certificate-data-science,Math,TRUE,Statistics and Computer Science departments,Interdisciplinary,University of Massachusetts Amherst,R1,MA,Amherst
1204,masters,Isenberg MBA with a Focus in Business Analytics,Business Analytics,https://www.isenberg.umass.edu/programs/masters/mba/online/academics/focus-in-business-analytics,Business,FALSE,School of Management,Business/Management,University of Massachusetts Amherst,R1,MA,Amherst
1205,certificate,Certificate in Statistical and Computational Data Science,Data Science,https://www.cics.umass.edu/degree-program/certificate-statistical-and-computational-data-science?_ga=2.3163191.64644906.1502498773-2137845784.1502400985,Math,TRUE,College of Information & Computer Sciences,Computer Science,University of Massachusetts Amherst,R1,MA,Amherst
1206,doctoral,PhD in Business Administration – Information Systems for Data Science Track,Information Systems,https://business.umb.edu/doctoral-program/mis,Business,TRUE,College of Management,Business/Management,University of Massachusetts Boston,R2,MA,Boston
1207,certificate,Graduate Certificate in Business Analytics,Business Analytics,https://online.umb.edu/programs/business_analytics_certificate,Business,FALSE,College of Business,Business/Management,University of Massachusetts Boston,R2,MA,Boston
1209,certificate,Graduate Certificate in Bioinformatics,Health Informatics,https://www.memphis.edu/bioinformatics/program/certificate.php,Bio,FALSE,Bioinformatics,Other,University of Memphis,R2,TN,Memphis
1211,bachelors,Undergraduate Program in Data Science,Data Science,https://lsa.umich.edu/lsa/academics/majors-minors/data-science-major.html,Data,TRUE,College of Engineering,Engineering (general),University of Michigan-Ann Arbor,R1,MI,Ann Arbor
1213,certificate,Graduate Data Science (DS) Certificate Program,Data Science,https://midas.umich.edu/certificate/,Data,TRUE,Michigan Institute of Data Science,Data Science,University of Michigan-Ann Arbor,R1,MI,Ann Arbor
1214,masters,MS in Data Science,Data Science,https://umdearborn.edu/cecs/departments/computer-and-information-science/graduate-programs/ms-data-science,Data,TRUE,Computer and Information Science,Computer Science,University of Michigan-Dearborn,M1,MI,Dearborn
1215,masters,Master of Science in Business Analytics,Business Analytics,https://umdearborn.edu/cob/graduate-programs/degree-programs/ms-business-analytics,Business,FALSE,College of Business,Business/Management,University of Michigan-Dearborn,M1,MI,Dearborn
1217,masters,Master’s of Science in Data Science,Data Science,https://datascience.umn.edu/,Data,TRUE,Computer Science and Engineering,Interdisciplinary,University of Minnesota,R1,MN,Minneapolis
1218,doctoral,Doctor of Philosophy in Health Informatics,Health Informatics,https://healthinformatics.umn.edu/education-training/graduate-programs/phd-program,Health,FALSE,Institute of Health Informatics,Health Informatics,University of Minnesota,R1,MN,Minneapolis
1219,masters,Master of Science in Biostatistics and Data Science,Data Science,https://www.umc.edu/SoPH/Departments-and-Faculty/Data-Science/Department-of-Data-Science-Home.html,Bio,TRUE,Department of Data Science,Data Science,University of Mississippi Medical Center,R1,MS,Jackson
1221,masters,Master of Science in Data Science and Analytics,Data Science,http://catalog.missouri.edu/undergraduategraduate/interdisciplinaryacademicprograms/data-science-analytics/ms-data-science-analytics/,Data,TRUE,Institute for Data Science and Informatics,Data Science,University of Missouri-Columbia,R1,MS,Columbia
1222,doctoral,PhD in Biomedical and Health Informatics,Health Analytics,https://med.umkc.edu/iphd/,Health,FALSE,School of Medicine,Health Informatics,University of Missouri-Kansas City,R2,MO,Kansas City
1224,masters,Data Science Concentration,Data Science,https://www.unomaha.edu/college-of-arts-and-sciences/mathematics/academics/graduate-mams.php#data,Data,TRUE,Department of Mathematics,Mathematics/Statistics,University of Nebraska at Omaha,R2,NE,Omaha
1225,doctoral,Doctor of Philosophy in Biomedical Informatics,Health Informatics,https://www.unomaha.edu/college-of-information-science-and-technology/phd-biomedical-informatics/index.php,Bio,FALSE,College of Information Science & Technology,Information,University of Nebraska at Omaha,R2,NE,Omaha
1226,certificate,Business Analytics Graduate Certificate,Business Analytics,https://business.unl.edu/academic-programs/departments/supply-chain-management-and-analytics/certificate-programs/#business-analytics,Business,FALSE,Supply Chain Management and Analytics,Business/Management,University of Nebraska-Lincoln,R1,NE,Lincoln
1227,doctoral,PhD in Statistics and Data Science,Data Science,https://www.unr.edu/degrees/statistics-and-data-science/phd,Math,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,University of Nevada Reno,R1,NV,Reno
1228,certificate,Graduate Certificate in Data Analytics,Data Analytics,https://www.unlv.edu/certificate/data-analytics,Data,FALSE,Lee Business School,Business/Management,University of Nevada Las Vegas,R1,NV,Las Vegas
1229,masters,Master of Science in Information Systems - Data Analytics Track,Information Systems,https://www.unr.edu/business/degree-programs/information-systems/msis#dataanalyticstrack,Data,FALSE,College of Business,Business/Management,University of Nevada Reno,R1,NV,Reno
1230,certificate,Graduate Certificate in Health Informatics,Health Informatics,https://online.une.edu/health-informatics/graduate-certificate/,Health,FALSE,Health Informatics,Health Informatics,University of New England,R2,ME,Biddeford
1232,bachelors,"Analytics and Data Science, B.S.",Data Science,https://manchester.unh.edu/program/bs/analytics-data-science-major-analytics-option,Data,TRUE,Applied Engineering & Sciences,Engineering (general),University of New Hampshire,R1,NH,Manchester and Durham
1233,certificate,Graduate Certificate in Analytics,Data Analytics,https://gradschool.unh.edu/analytics,Business,FALSE,College of Business and Economics,Business/Management,University of New Hampshire,R1,NH,Durham
1234,masters,Master of Science in Data Science,Data Science,https://www.newhaven.edu/engineering/graduate-programs/data-science/,Data,TRUE,Tagliatela College of Engineering,Engineering (general),University of New Haven,M1,CT,New Haven
